scrape_timestamp,origin,destination,advance_window_days,flight_date,airline,departure_time,arrival_time,duration,is_direct,total_fare_inr
2026-08-28T19:31:09.539801,DEL,BOM,1,2026-08-29,IndiGo,N/A,N/A,N/A,True,6425.0
2026-08-28T19:31:09.539804,DEL,BOM,1,2026-08-29,IndiGo,N/A,N/A,N/A,True,6425.0
2026-08-28T19:31:09.539806,DEL,BOM,1,2026-08-29,IndiGo,N/A,N/A,N/A,True,6425.0
2026-08-28T19:31:09.539809,DEL,BOM,1,2026-08-29,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:09.539811,DEL,BOM,1,2026-08-29,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:09.539814,DEL,BOM,1,2026-08-29,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:09.539816,DEL,BOM,1,2026-08-29,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:09.539819,DEL,BOM,1,2026-08-29,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:09.539821,DEL,BOM,1,2026-08-29,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:09.539824,DEL,BOM,1,2026-08-29,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:09.539826,DEL,BOM,1,2026-08-29,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:09.539829,DEL,BOM,1,2026-08-29,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:09.539831,DEL,BOM,1,2026-08-29,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:09.539834,DEL,BOM,1,2026-08-29,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:09.539836,DEL,BOM,1,2026-08-29,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:09.539839,DEL,BOM,1,2026-08-29,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:09.539841,DEL,BOM,1,2026-08-29,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:09.539844,DEL,BOM,1,2026-08-29,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:09.539847,DEL,BOM,1,2026-08-29,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:09.539849,DEL,BOM,1,2026-08-29,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:09.539852,DEL,BOM,1,2026-08-29,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:09.539854,DEL,BOM,1,2026-08-29,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:09.539857,DEL,BOM,1,2026-08-29,IndiGo,N/A,N/A,N/A,True,6583.0
2026-08-28T19:31:09.539859,DEL,BOM,1,2026-08-29,Air India Express,N/A,N/A,N/A,True,6722.0
2026-08-28T19:31:09.539862,DEL,BOM,1,2026-08-29,Air India,N/A,N/A,N/A,True,6740.0
2026-08-28T19:31:09.539864,DEL,BOM,1,2026-08-29,Air India,N/A,N/A,N/A,True,6740.0
2026-08-28T19:31:09.539867,DEL,BOM,1,2026-08-29,Air India,N/A,N/A,N/A,True,6740.0
2026-08-28T19:31:09.539870,DEL,BOM,1,2026-08-29,Air India,N/A,N/A,N/A,True,6740.0
2026-08-28T19:31:09.539872,DEL,BOM,1,2026-08-29,Akasa Air,N/A,N/A,N/A,True,6880.0
2026-08-28T19:31:09.539875,DEL,BOM,1,2026-08-29,Akasa Air,N/A,N/A,N/A,True,6880.0
2026-08-28T19:31:09.539877,DEL,BOM,1,2026-08-29,Akasa Air,N/A,N/A,N/A,True,6880.0
2026-08-28T19:31:09.539880,DEL,BOM,1,2026-08-29,Akasa Air,N/A,N/A,N/A,True,6880.0
2026-08-28T19:31:09.539882,DEL,BOM,1,2026-08-29,Akasa Air,N/A,N/A,N/A,True,6880.0
2026-08-28T19:31:09.539885,DEL,BOM,1,2026-08-29,Akasa Air,N/A,N/A,N/A,True,6880.0
2026-08-28T19:31:09.539887,DEL,BOM,1,2026-08-29,Akasa Air,N/A,N/A,N/A,True,6880.0
2026-08-28T19:31:09.539890,DEL,BOM,1,2026-08-29,Akasa Air,N/A,N/A,N/A,True,6880.0
2026-08-28T19:31:09.539892,DEL,BOM,1,2026-08-29,SpiceJet,N/A,N/A,N/A,True,7335.0
2026-08-28T19:31:09.539895,DEL,BOM,1,2026-08-29,SpiceJet,N/A,N/A,N/A,True,7719.0
2026-08-28T19:31:13.008466,DEL,BOM,7,2026-09-04,IndiGo,N/A,N/A,N/A,True,6074.0
2026-08-28T19:31:13.008484,DEL,BOM,7,2026-09-04,IndiGo,N/A,N/A,N/A,True,6074.0
2026-08-28T19:31:13.008488,DEL,BOM,7,2026-09-04,IndiGo,N/A,N/A,N/A,True,6074.0
2026-08-28T19:31:13.008490,DEL,BOM,7,2026-09-04,IndiGo,N/A,N/A,N/A,True,6074.0
2026-08-28T19:31:13.008493,DEL,BOM,7,2026-09-04,IndiGo,N/A,N/A,N/A,True,6074.0
2026-08-28T19:31:13.008496,DEL,BOM,7,2026-09-04,IndiGo,N/A,N/A,N/A,True,6425.0
2026-08-28T19:31:13.008498,DEL,BOM,7,2026-09-04,IndiGo,N/A,N/A,N/A,True,6425.0
2026-08-28T19:31:13.008501,DEL,BOM,7,2026-09-04,IndiGo,N/A,N/A,N/A,True,6425.0
2026-08-28T19:31:13.008503,DEL,BOM,7,2026-09-04,IndiGo,N/A,N/A,N/A,True,6425.0
2026-08-28T19:31:13.008506,DEL,BOM,7,2026-09-04,IndiGo,N/A,N/A,N/A,True,6425.0
2026-08-28T19:31:13.008508,DEL,BOM,7,2026-09-04,IndiGo,N/A,N/A,N/A,True,6425.0
2026-08-28T19:31:13.008512,DEL,BOM,7,2026-09-04,IndiGo,N/A,N/A,N/A,True,6425.0
2026-08-28T19:31:13.008514,DEL,BOM,7,2026-09-04,IndiGo,N/A,N/A,N/A,True,6425.0
2026-08-28T19:31:13.008517,DEL,BOM,7,2026-09-04,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:13.008520,DEL,BOM,7,2026-09-04,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:13.008522,DEL,BOM,7,2026-09-04,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:13.008525,DEL,BOM,7,2026-09-04,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:13.008527,DEL,BOM,7,2026-09-04,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:13.008530,DEL,BOM,7,2026-09-04,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:13.008532,DEL,BOM,7,2026-09-04,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:13.008535,DEL,BOM,7,2026-09-04,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:13.008537,DEL,BOM,7,2026-09-04,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:13.008540,DEL,BOM,7,2026-09-04,IndiGo,N/A,N/A,N/A,True,6583.0
2026-08-28T19:31:13.008543,DEL,BOM,7,2026-09-04,IndiGo,N/A,N/A,N/A,True,6583.0
2026-08-28T19:31:13.008546,DEL,BOM,7,2026-09-04,IndiGo,N/A,N/A,N/A,True,6583.0
2026-08-28T19:31:13.008549,DEL,BOM,7,2026-09-04,IndiGo,N/A,N/A,N/A,True,6583.0
2026-08-28T19:31:13.008551,DEL,BOM,7,2026-09-04,Air India Express,N/A,N/A,N/A,True,6610.0
2026-08-28T19:31:13.008554,DEL,BOM,7,2026-09-04,Air India Express,N/A,N/A,N/A,True,6610.0
2026-08-28T19:31:13.008556,DEL,BOM,7,2026-09-04,SpiceJet,N/A,N/A,N/A,True,6697.0
2026-08-28T19:31:13.008559,DEL,BOM,7,2026-09-04,SpiceJet,N/A,N/A,N/A,True,6697.0
2026-08-28T19:31:13.008562,DEL,BOM,7,2026-09-04,SpiceJet,N/A,N/A,N/A,True,6697.0
2026-08-28T19:31:13.008564,DEL,BOM,7,2026-09-04,Air India,N/A,N/A,N/A,True,6740.0
2026-08-28T19:31:13.008566,DEL,BOM,7,2026-09-04,Air India,N/A,N/A,N/A,True,6740.0
2026-08-28T19:31:13.008569,DEL,BOM,7,2026-09-04,Air India,N/A,N/A,N/A,True,6740.0
2026-08-28T19:31:13.008571,DEL,BOM,7,2026-09-04,Air India,N/A,N/A,N/A,True,6740.0
2026-08-28T19:31:13.008574,DEL,BOM,7,2026-09-04,IndiGo,N/A,N/A,N/A,True,6793.0
2026-08-28T19:31:13.008576,DEL,BOM,7,2026-09-04,IndiGo,N/A,N/A,N/A,True,6793.0
2026-08-28T19:31:13.008579,DEL,BOM,7,2026-09-04,IndiGo,N/A,N/A,N/A,True,6793.0
2026-08-28T19:31:13.008582,DEL,BOM,7,2026-09-04,IndiGo,N/A,N/A,N/A,True,6793.0
2026-08-28T19:31:13.008584,DEL,BOM,7,2026-09-04,IndiGo,N/A,N/A,N/A,True,6793.0
2026-08-28T19:31:13.008587,DEL,BOM,7,2026-09-04,Akasa Air,N/A,N/A,N/A,True,6880.0
2026-08-28T19:31:13.008589,DEL,BOM,7,2026-09-04,Akasa Air,N/A,N/A,N/A,True,6880.0
2026-08-28T19:31:13.008592,DEL,BOM,7,2026-09-04,Akasa Air,N/A,N/A,N/A,True,6880.0
2026-08-28T19:31:13.008594,DEL,BOM,7,2026-09-04,Akasa Air,N/A,N/A,N/A,True,6880.0
2026-08-28T19:31:13.008597,DEL,BOM,7,2026-09-04,Akasa Air,N/A,N/A,N/A,True,6880.0
2026-08-28T19:31:13.008599,DEL,BOM,7,2026-09-04,Akasa Air,N/A,N/A,N/A,True,6880.0
2026-08-28T19:31:13.008602,DEL,BOM,7,2026-09-04,Akasa Air,N/A,N/A,N/A,True,6880.0
2026-08-28T19:31:13.008604,DEL,BOM,7,2026-09-04,Air India,N/A,N/A,N/A,True,6950.0
2026-08-28T19:31:13.008607,DEL,BOM,7,2026-09-04,Air India,N/A,N/A,N/A,True,6950.0
2026-08-28T19:31:13.008609,DEL,BOM,7,2026-09-04,Air India,N/A,N/A,N/A,True,6950.0
2026-08-28T19:31:13.008612,DEL,BOM,7,2026-09-04,Air India,N/A,N/A,N/A,True,6950.0
2026-08-28T19:31:13.008614,DEL,BOM,7,2026-09-04,Air India,N/A,N/A,N/A,True,6950.0
2026-08-28T19:31:13.008617,DEL,BOM,7,2026-09-04,IndiGo,N/A,N/A,N/A,True,7055.0
2026-08-28T19:31:13.008619,DEL,BOM,7,2026-09-04,IndiGo,N/A,N/A,N/A,True,7055.0
2026-08-28T19:31:13.008622,DEL,BOM,7,2026-09-04,IndiGo,N/A,N/A,N/A,True,7055.0
2026-08-28T19:31:13.008645,DEL,BOM,7,2026-09-04,IndiGo,N/A,N/A,N/A,True,7055.0
2026-08-28T19:31:13.008647,DEL,BOM,7,2026-09-04,Air India,N/A,N/A,N/A,True,7212.0
2026-08-28T19:31:13.008650,DEL,BOM,7,2026-09-04,Air India,N/A,N/A,N/A,True,7212.0
2026-08-28T19:31:13.008652,DEL,BOM,7,2026-09-04,Air India,N/A,N/A,N/A,True,7454.0
2026-08-28T19:31:13.008655,DEL,BOM,7,2026-09-04,Air India,N/A,N/A,N/A,True,7690.0
2026-08-28T19:31:13.008657,DEL,BOM,7,2026-09-04,Air India,N/A,N/A,N/A,True,8451.0
2026-08-28T19:31:16.201583,DEL,BOM,15,2026-09-12,IndiGo,N/A,N/A,N/A,True,6425.0
2026-08-28T19:31:16.201599,DEL,BOM,15,2026-09-12,IndiGo,N/A,N/A,N/A,True,6425.0
2026-08-28T19:31:16.201603,DEL,BOM,15,2026-09-12,IndiGo,N/A,N/A,N/A,True,6425.0
2026-08-28T19:31:16.201606,DEL,BOM,15,2026-09-12,IndiGo,N/A,N/A,N/A,True,6425.0
2026-08-28T19:31:16.201609,DEL,BOM,15,2026-09-12,IndiGo,N/A,N/A,N/A,True,6425.0
2026-08-28T19:31:16.201612,DEL,BOM,15,2026-09-12,IndiGo,N/A,N/A,N/A,True,6425.0
2026-08-28T19:31:16.201614,DEL,BOM,15,2026-09-12,IndiGo,N/A,N/A,N/A,True,6425.0
2026-08-28T19:31:16.201617,DEL,BOM,15,2026-09-12,IndiGo,N/A,N/A,N/A,True,6425.0
2026-08-28T19:31:16.201619,DEL,BOM,15,2026-09-12,IndiGo,N/A,N/A,N/A,True,6425.0
2026-08-28T19:31:16.201622,DEL,BOM,15,2026-09-12,IndiGo,N/A,N/A,N/A,True,6425.0
2026-08-28T19:31:16.201624,DEL,BOM,15,2026-09-12,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:16.201627,DEL,BOM,15,2026-09-12,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:16.201629,DEL,BOM,15,2026-09-12,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:16.201632,DEL,BOM,15,2026-09-12,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:16.201638,DEL,BOM,15,2026-09-12,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:16.201641,DEL,BOM,15,2026-09-12,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:16.201643,DEL,BOM,15,2026-09-12,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:16.201646,DEL,BOM,15,2026-09-12,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:16.201648,DEL,BOM,15,2026-09-12,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:16.201651,DEL,BOM,15,2026-09-12,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:16.201653,DEL,BOM,15,2026-09-12,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:16.201656,DEL,BOM,15,2026-09-12,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:16.201658,DEL,BOM,15,2026-09-12,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:16.201660,DEL,BOM,15,2026-09-12,IndiGo,N/A,N/A,N/A,True,6583.0
2026-08-28T19:31:16.201663,DEL,BOM,15,2026-09-12,IndiGo,N/A,N/A,N/A,True,6583.0
2026-08-28T19:31:16.201665,DEL,BOM,15,2026-09-12,IndiGo,N/A,N/A,N/A,True,6583.0
2026-08-28T19:31:16.201668,DEL,BOM,15,2026-09-12,IndiGo,N/A,N/A,N/A,True,6583.0
2026-08-28T19:31:16.201670,DEL,BOM,15,2026-09-12,IndiGo,N/A,N/A,N/A,True,6583.0
2026-08-28T19:31:16.201673,DEL,BOM,15,2026-09-12,IndiGo,N/A,N/A,N/A,True,6583.0
2026-08-28T19:31:16.201675,DEL,BOM,15,2026-09-12,IndiGo,N/A,N/A,N/A,True,6583.0
2026-08-28T19:31:16.201678,DEL,BOM,15,2026-09-12,Air India Express,N/A,N/A,N/A,True,6610.0
2026-08-28T19:31:16.201680,DEL,BOM,15,2026-09-12,SpiceJet,N/A,N/A,N/A,True,6697.0
2026-08-28T19:31:16.201683,DEL,BOM,15,2026-09-12,Air India Express,N/A,N/A,N/A,True,6722.0
2026-08-28T19:31:16.201685,DEL,BOM,15,2026-09-12,Air India,N/A,N/A,N/A,True,6740.0
2026-08-28T19:31:16.201688,DEL,BOM,15,2026-09-12,Air India,N/A,N/A,N/A,True,6740.0
2026-08-28T19:31:16.201690,DEL,BOM,15,2026-09-12,Air India,N/A,N/A,N/A,True,6740.0
2026-08-28T19:31:16.201693,DEL,BOM,15,2026-09-12,Air India,N/A,N/A,N/A,True,6740.0
2026-08-28T19:31:16.201695,DEL,BOM,15,2026-09-12,Air India,N/A,N/A,N/A,True,6740.0
2026-08-28T19:31:16.201698,DEL,BOM,15,2026-09-12,Air India,N/A,N/A,N/A,True,6740.0
2026-08-28T19:31:16.201700,DEL,BOM,15,2026-09-12,Air India,N/A,N/A,N/A,True,6740.0
2026-08-28T19:31:16.201702,DEL,BOM,15,2026-09-12,Akasa Air,N/A,N/A,N/A,True,6880.0
2026-08-28T19:31:16.201705,DEL,BOM,15,2026-09-12,Akasa Air,N/A,N/A,N/A,True,6880.0
2026-08-28T19:31:16.201707,DEL,BOM,15,2026-09-12,Akasa Air,N/A,N/A,N/A,True,6880.0
2026-08-28T19:31:16.201710,DEL,BOM,15,2026-09-12,Akasa Air,N/A,N/A,N/A,True,6880.0
2026-08-28T19:31:16.201712,DEL,BOM,15,2026-09-12,Akasa Air,N/A,N/A,N/A,True,6880.0
2026-08-28T19:31:16.201715,DEL,BOM,15,2026-09-12,Akasa Air,N/A,N/A,N/A,True,6880.0
2026-08-28T19:31:16.201717,DEL,BOM,15,2026-09-12,Akasa Air,N/A,N/A,N/A,True,6880.0
2026-08-28T19:31:16.201720,DEL,BOM,15,2026-09-12,Akasa Air,N/A,N/A,N/A,True,6880.0
2026-08-28T19:31:16.201722,DEL,BOM,15,2026-09-12,Akasa Air,N/A,N/A,N/A,True,6880.0
2026-08-28T19:31:16.201724,DEL,BOM,15,2026-09-12,IndiGo,N/A,N/A,N/A,True,7055.0
2026-08-28T19:31:16.201727,DEL,BOM,15,2026-09-12,Air India,N/A,N/A,N/A,True,7212.0
2026-08-28T19:31:16.201729,DEL,BOM,15,2026-09-12,Air India,N/A,N/A,N/A,True,7212.0
2026-08-28T19:31:16.201732,DEL,BOM,15,2026-09-12,IndiGo,N/A,N/A,N/A,True,7370.0
2026-08-28T19:31:16.201734,DEL,BOM,15,2026-09-12,Air India,N/A,N/A,N/A,True,7391.0
2026-08-28T19:31:19.647025,DEL,BOM,30,2026-09-27,IndiGo,N/A,N/A,N/A,True,6425.0
2026-08-28T19:31:19.647040,DEL,BOM,30,2026-09-27,IndiGo,N/A,N/A,N/A,True,6425.0
2026-08-28T19:31:19.647044,DEL,BOM,30,2026-09-27,IndiGo,N/A,N/A,N/A,True,6425.0
2026-08-28T19:31:19.647046,DEL,BOM,30,2026-09-27,IndiGo,N/A,N/A,N/A,True,6425.0
2026-08-28T19:31:19.647050,DEL,BOM,30,2026-09-27,IndiGo,N/A,N/A,N/A,True,6425.0
2026-08-28T19:31:19.647053,DEL,BOM,30,2026-09-27,IndiGo,N/A,N/A,N/A,True,6425.0
2026-08-28T19:31:19.647056,DEL,BOM,30,2026-09-27,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:19.647058,DEL,BOM,30,2026-09-27,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:19.647061,DEL,BOM,30,2026-09-27,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:19.647063,DEL,BOM,30,2026-09-27,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:19.647066,DEL,BOM,30,2026-09-27,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:19.647068,DEL,BOM,30,2026-09-27,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:19.647071,DEL,BOM,30,2026-09-27,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:19.647073,DEL,BOM,30,2026-09-27,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:19.647076,DEL,BOM,30,2026-09-27,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:19.647078,DEL,BOM,30,2026-09-27,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:19.647081,DEL,BOM,30,2026-09-27,IndiGo,N/A,N/A,N/A,True,6583.0
2026-08-28T19:31:19.647083,DEL,BOM,30,2026-09-27,IndiGo,N/A,N/A,N/A,True,6583.0
2026-08-28T19:31:19.647086,DEL,BOM,30,2026-09-27,IndiGo,N/A,N/A,N/A,True,6583.0
2026-08-28T19:31:19.647088,DEL,BOM,30,2026-09-27,IndiGo,N/A,N/A,N/A,True,6583.0
2026-08-28T19:31:19.647091,DEL,BOM,30,2026-09-27,SpiceJet,N/A,N/A,N/A,True,6591.0
2026-08-28T19:31:19.647093,DEL,BOM,30,2026-09-27,Air India Express,N/A,N/A,N/A,True,6610.0
2026-08-28T19:31:19.647096,DEL,BOM,30,2026-09-27,SpiceJet,N/A,N/A,N/A,True,6697.0
2026-08-28T19:31:19.647098,DEL,BOM,30,2026-09-27,Air India,N/A,N/A,N/A,True,6740.0
2026-08-28T19:31:19.647101,DEL,BOM,30,2026-09-27,Air India,N/A,N/A,N/A,True,6740.0
2026-08-28T19:31:19.647103,DEL,BOM,30,2026-09-27,Air India,N/A,N/A,N/A,True,6740.0
2026-08-28T19:31:19.647106,DEL,BOM,30,2026-09-27,Air India,N/A,N/A,N/A,True,6740.0
2026-08-28T19:31:19.647108,DEL,BOM,30,2026-09-27,IndiGo,N/A,N/A,N/A,True,6793.0
2026-08-28T19:31:19.647111,DEL,BOM,30,2026-09-27,IndiGo,N/A,N/A,N/A,True,6793.0
2026-08-28T19:31:19.647113,DEL,BOM,30,2026-09-27,IndiGo,N/A,N/A,N/A,True,6793.0
2026-08-28T19:31:19.647116,DEL,BOM,30,2026-09-27,IndiGo,N/A,N/A,N/A,True,6793.0
2026-08-28T19:31:19.647118,DEL,BOM,30,2026-09-27,Air India Express,N/A,N/A,N/A,True,6821.0
2026-08-28T19:31:19.647121,DEL,BOM,30,2026-09-27,Akasa Air,N/A,N/A,N/A,True,6880.0
2026-08-28T19:31:19.647124,DEL,BOM,30,2026-09-27,Akasa Air,N/A,N/A,N/A,True,6880.0
2026-08-28T19:31:19.647126,DEL,BOM,30,2026-09-27,Akasa Air,N/A,N/A,N/A,True,6880.0
2026-08-28T19:31:19.647129,DEL,BOM,30,2026-09-27,Akasa Air,N/A,N/A,N/A,True,6880.0
2026-08-28T19:31:19.647131,DEL,BOM,30,2026-09-27,Akasa Air,N/A,N/A,N/A,True,6880.0
2026-08-28T19:31:19.647134,DEL,BOM,30,2026-09-27,Akasa Air,N/A,N/A,N/A,True,6880.0
2026-08-28T19:31:19.647136,DEL,BOM,30,2026-09-27,Air India,N/A,N/A,N/A,True,6950.0
2026-08-28T19:31:19.647139,DEL,BOM,30,2026-09-27,Air India,N/A,N/A,N/A,True,6950.0
2026-08-28T19:31:19.647141,DEL,BOM,30,2026-09-27,Air India,N/A,N/A,N/A,True,6950.0
2026-08-28T19:31:19.647144,DEL,BOM,30,2026-09-27,Air India,N/A,N/A,N/A,True,6950.0
2026-08-28T19:31:19.647147,DEL,BOM,30,2026-09-27,Air India,N/A,N/A,N/A,True,6950.0
2026-08-28T19:31:19.647149,DEL,BOM,30,2026-09-27,Air India,N/A,N/A,N/A,True,6950.0
2026-08-28T19:31:19.647152,DEL,BOM,30,2026-09-27,IndiGo,N/A,N/A,N/A,True,7055.0
2026-08-28T19:31:19.647154,DEL,BOM,30,2026-09-27,Air India,N/A,N/A,N/A,True,7123.0
2026-08-28T19:31:19.647157,DEL,BOM,30,2026-09-27,Air India,N/A,N/A,N/A,True,7349.0
2026-08-28T19:31:19.647159,DEL,BOM,30,2026-09-27,Air India,N/A,N/A,N/A,True,7349.0
2026-08-28T19:31:19.647161,DEL,BOM,30,2026-09-27,Akasa Air,N/A,N/A,N/A,True,7369.0
2026-08-28T19:31:19.647164,DEL,BOM,30,2026-09-27,IndiGo,N/A,N/A,N/A,True,7370.0
2026-08-28T19:31:19.647167,DEL,BOM,30,2026-09-27,IndiGo,N/A,N/A,N/A,True,7370.0
2026-08-28T19:31:22.996720,DEL,BOM,45,2026-10-12,IndiGo,N/A,N/A,N/A,True,6425.0
2026-08-28T19:31:22.996735,DEL,BOM,45,2026-10-12,IndiGo,N/A,N/A,N/A,True,6425.0
2026-08-28T19:31:22.996739,DEL,BOM,45,2026-10-12,IndiGo,N/A,N/A,N/A,True,6425.0
2026-08-28T19:31:22.996742,DEL,BOM,45,2026-10-12,IndiGo,N/A,N/A,N/A,True,6425.0
2026-08-28T19:31:22.996744,DEL,BOM,45,2026-10-12,IndiGo,N/A,N/A,N/A,True,6425.0
2026-08-28T19:31:22.996747,DEL,BOM,45,2026-10-12,IndiGo,N/A,N/A,N/A,True,6425.0
2026-08-28T19:31:22.996749,DEL,BOM,45,2026-10-12,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:22.996752,DEL,BOM,45,2026-10-12,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:22.996754,DEL,BOM,45,2026-10-12,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:22.996757,DEL,BOM,45,2026-10-12,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:22.996759,DEL,BOM,45,2026-10-12,Air India,N/A,N/A,N/A,True,6582.0
2026-08-28T19:31:22.996762,DEL,BOM,45,2026-10-12,Air India Express,N/A,N/A,N/A,True,6610.0
2026-08-28T19:31:22.996764,DEL,BOM,45,2026-10-12,Air India Express,N/A,N/A,N/A,True,6610.0
2026-08-28T19:31:22.996768,DEL,BOM,45,2026-10-12,Air India,N/A,N/A,N/A,True,6745.0
2026-08-28T19:31:22.996770,DEL,BOM,45,2026-10-12,Air India,N/A,N/A,N/A,True,6745.0
2026-08-28T19:31:22.996773,DEL,BOM,45,2026-10-12,SpiceJet,N/A,N/A,N/A,True,6778.0
2026-08-28T19:31:22.996775,DEL,BOM,45,2026-10-12,SpiceJet,N/A,N/A,N/A,True,6778.0
2026-08-28T19:31:22.996778,DEL,BOM,45,2026-10-12,IndiGo,N/A,N/A,N/A,True,6793.0
2026-08-28T19:31:22.996780,DEL,BOM,45,2026-10-12,IndiGo,N/A,N/A,N/A,True,6793.0
2026-08-28T19:31:22.996783,DEL,BOM,45,2026-10-12,IndiGo,N/A,N/A,N/A,True,6793.0
2026-08-28T19:31:22.996786,DEL,BOM,45,2026-10-12,IndiGo,N/A,N/A,N/A,True,6793.0
2026-08-28T19:31:22.996788,DEL,BOM,45,2026-10-12,IndiGo,N/A,N/A,N/A,True,6793.0
